[500, 0.6666666666666666, 'G', 2, 6, [0]]
[500, 0.5, 'D', 2, 6, [0]]
[501, 0.8333333333333334, 'G', 2, 6, [0, 0]]
[501, 1.0, 'D', 2, 6, [0, 0]]
[502, 0.5, 'G', 2, 6, [1]]
[502, 0.5, 'D', 2, 6, [1]]
[503, 0.8333333333333334, 'G', 2, 6, [0, 1]]
[503, 1.0, 'D', 2, 6, [0, 1]]
[504, 0.6666666666666666, 'G', 2, 6, [2]]
[504, 0.5, 'D', 2, 6, [2]]
[505, 0.7777777777777778, 'G', 2, 6, [0, 2]]
[505, 1.0, 'D', 2, 6, [0, 2]]
[506, 0.5, 'G', 2, 6, [3]]
[506, 0.5, 'D', 2, 6, [3]]
[507, 0.8888888888888888, 'G', 2, 6, [0, 3]]
[507, 1.0, 'D', 2, 6, [0, 3]]
[508, 0.8333333333333334, 'G', 2, 6, [4]]
[508, 0.5, 'D', 2, 6, [4]]
[509, 0.5555555555555556, 'G', 2, 6, [0, 4]]
[509, 1.0, 'D', 2, 6, [0, 4]]
[510, 0.6666666666666666, 'G', 2, 6, [5]]
[510, 0.4166666666666667, 'D', 2, 6, [5]]
[511, 0.6666666666666666, 'G', 2, 6, [0, 5]]
[511, 0.7777777777777778, 'D', 2, 6, [0, 5]]
[512, 0.6666666666666666, 'G', 2, 6, [6]]
[512, 0.5, 'D', 2, 6, [6]]
[513, 0.7777777777777778, 'G', 2, 6, [0, 6]]
[513, 0.8888888888888888, 'D', 2, 6, [0, 6]]
[514, 0.4166666666666667, 'G', 2, 6, [7]]
[514, 0.4166666666666667, 'D', 2, 6, [7]]
[515, 0.5555555555555556, 'G', 2, 6, [0, 7]]
[515, 0.6666666666666666, 'D', 2, 6, [0, 7]]
[516, 0.6666666666666666, 'G', 2, 6, [8]]
[516, 0.6666666666666666, 'D', 2, 6, [8]]
[517, 0.9166666666666666, 'G', 2, 6, [0, 8]]
[517, 0.8333333333333334, 'D', 2, 6, [0, 8]]
[518, 0.5, 'G', 2, 6, [9]]
[518, 0.5833333333333334, 'D', 2, 6, [9]]
[519, 0.5833333333333334, 'G', 2, 6, [0, 9]]
[519, 0.7083333333333334, 'D', 2, 6, [0, 9]]
[520, 0.3888888888888889, 'G', 2, 6, [10]]
[520, 0.3333333333333333, 'D', 2, 6, [10]]
[521, 0.5833333333333334, 'G', 2, 6, [0, 10]]
[521, 0.5833333333333334, 'D', 2, 6, [0, 10]]
[522, 0.6666666666666666, 'G', 2, 6, [11]]
[522, 0.6666666666666666, 'D', 2, 6, [11]]
[523, 0.6666666666666666, 'G', 2, 6, [0, 11]]
[523, 0.9166666666666666, 'D', 2, 6, [0, 11]]
[524, 0.5, 'G', 2, 6, [12]]
[524, 0.4166666666666667, 'D', 2, 6, [12]]
[525, 0.625, 'G', 2, 6, [0, 12]]
[525, 0.7083333333333334, 'D', 2, 6, [0, 12]]
[526, 0.3888888888888889, 'G', 2, 6, [13]]
[526, 0.3333333333333333, 'D', 2, 6, [13]]
[527, 0.5, 'G', 2, 6, [0, 13]]
[527, 0.5833333333333334, 'D', 2, 6, [0, 13]]
[528, 0.3333333333333333, 'G', 2, 6, [14]]
[528, 0.375, 'D', 2, 6, [14]]
[529, 0.4666666666666667, 'G', 2, 6, [0, 14]]
[529, 0.8, 'D', 2, 6, [0, 14]]
[530, 0.25, 'G', 2, 6, [15]]
[530, 0.4166666666666667, 'D', 2, 6, [15]]
[531, 0.4666666666666667, 'G', 2, 6, [0, 15]]
[531, 0.7333333333333333, 'D', 2, 6, [0, 15]]
[532, 0.625, 'G', 2, 8, [0]]
[532, 0.625, 'D', 2, 8, [0]]
[533, 0.75, 'G', 2, 8, [0, 0]]
[533, 0.875, 'D', 2, 8, [0, 0]]
[534, 0.625, 'G', 2, 8, [1]]
[534, 0.625, 'D', 2, 8, [1]]
[535, 0.75, 'G', 2, 8, [0, 1]]
[535, 0.875, 'D', 2, 8, [0, 1]]
[536, 0.625, 'G', 2, 8, [2]]
[536, 0.625, 'D', 2, 8, [2]]
[537, 0.5833333333333334, 'G', 2, 8, [0, 2]]
[537, 0.9166666666666666, 'D', 2, 8, [0, 2]]
[538, 0.625, 'G', 2, 8, [3]]
[538, 0.625, 'D', 2, 8, [3]]
[539, 0.75, 'G', 2, 8, [0, 3]]
[539, 0.9166666666666666, 'D', 2, 8, [0, 3]]
[540, 0.875, 'G', 2, 8, [4]]
[540, 0.75, 'D', 2, 8, [4]]
[541, 0.5833333333333334, 'G', 2, 8, [0, 4]]
[541, 0.6666666666666666, 'D', 2, 8, [0, 4]]
[542, 0.6875, 'G', 2, 8, [5]]
[542, 0.5625, 'D', 2, 8, [5]]
[543, 0.5833333333333334, 'G', 2, 8, [0, 5]]
[543, 0.6666666666666666, 'D', 2, 8, [0, 5]]
[544, 0.75, 'G', 2, 8, [6]]
[544, 0.5, 'D', 2, 8, [6]]
[545, 0.3333333333333333, 'G', 2, 8, [0, 6]]
[545, 0.8333333333333334, 'D', 2, 8, [0, 6]]
[546, 0.5, 'G', 2, 8, [7]]
[546, 0.4375, 'D', 2, 8, [7]]
[547, 0.4166666666666667, 'G', 2, 8, [0, 7]]
[547, 0.5, 'D', 2, 8, [0, 7]]
[548, 0.625, 'G', 2, 8, [8]]
[548, 0.625, 'D', 2, 8, [8]]
[549, 0.6875, 'G', 2, 8, [0, 8]]
[549, 0.8125, 'D', 2, 8, [0, 8]]
[550, 0.5, 'G', 2, 8, [9]]
[550, 0.625, 'D', 2, 8, [9]]
[551, 0.5625, 'G', 2, 8, [0, 9]]
[551, 0.5, 'D', 2, 8, [0, 9]]
[552, 0.375, 'G', 2, 8, [10]]
[552, 0.3333333333333333, 'D', 2, 8, [10]]
[553, 0.75, 'G', 2, 8, [0, 10]]
[553, 0.5, 'D', 2, 8, [0, 10]]
[554, 0.625, 'G', 2, 8, [11]]
[554, 0.625, 'D', 2, 8, [11]]
[555, 0.6875, 'G', 2, 8, [0, 11]]
[555, 0.875, 'D', 2, 8, [0, 11]]
[556, 0.3125, 'G', 2, 8, [12]]
[556, 0.4375, 'D', 2, 8, [12]]
[557, 0.75, 'G', 2, 8, [0, 12]]
[557, 0.65625, 'D', 2, 8, [0, 12]]
[558, 0.4166666666666667, 'G', 2, 8, [13]]
[558, 0.4166666666666667, 'D', 2, 8, [13]]
[559, 0.625, 'G', 2, 8, [0, 13]]
[559, 0.5625, 'D', 2, 8, [0, 13]]
[560, 0.375, 'G', 2, 8, [14]]
[560, 0.375, 'D', 2, 8, [14]]
[561, 0.25, 'G', 2, 8, [0, 14]]
[561, 0.5, 'D', 2, 8, [0, 14]]
[562, 0.25, 'G', 2, 8, [15]]
[562, 0.28125, 'D', 2, 8, [15]]
[563, 0.25, 'G', 2, 8, [0, 15]]
[563, 0.4, 'D', 2, 8, [0, 15]]
[564, 0.7777777777777778, 'G', 3, 9, [0]]
[564, 1.0, 'D', 3, 9, [0]]
[565, 0.7777777777777778, 'G', 3, 9, [0, 0]]
[565, 0.8888888888888888, 'D', 3, 9, [0, 0]]
[566, 0.7777777777777778, 'G', 3, 9, [1]]
[566, 1.0, 'D', 3, 9, [1]]
[567, 0.7777777777777778, 'G', 3, 9, [0, 1]]
[567, 0.8888888888888888, 'D', 3, 9, [0, 1]]
[568, 0.5555555555555556, 'G', 3, 9, [2]]
[568, 0.7777777777777778, 'D', 3, 9, [2]]
[569, 0.6428571428571429, 'G', 3, 9, [0, 2]]
[569, 0.7692307692307693, 'D', 3, 9, [0, 2]]
[570, 0.6666666666666666, 'G', 3, 9, [3]]
[570, 0.5555555555555556, 'D', 3, 9, [3]]
[571, 0.5714285714285714, 'G', 3, 9, [0, 3]]
[571, 1.0, 'D', 3, 9, [0, 3]]
[572, 1.0, 'G', 3, 9, [4]]
[572, 0.8888888888888888, 'D', 3, 9, [4]]
[573, 1.0, 'G', 3, 9, [0, 4]]
[573, 1.0, 'D', 3, 9, [0, 4]]
[574, 0.6111111111111112, 'G', 3, 9, [5]]
[574, 0.6111111111111112, 'D', 3, 9, [5]]
[575, 0.5714285714285714, 'G', 3, 9, [0, 5]]
[575, 0.8461538461538461, 'D', 3, 9, [0, 5]]
[576, 0.8888888888888888, 'G', 3, 9, [6]]
[576, 0.7777777777777778, 'D', 3, 9, [6]]
[577, 0.8571428571428571, 'G', 3, 9, [0, 6]]
[577, 1.0, 'D', 3, 9, [0, 6]]
[578, 0.6666666666666666, 'G', 3, 9, [7]]
[578, 0.5555555555555556, 'D', 3, 9, [7]]
[579, 0.7142857142857143, 'G', 3, 9, [0, 7]]
[579, 0.6923076923076923, 'D', 3, 9, [0, 7]]
[580, 0.8888888888888888, 'G', 3, 9, [8]]
[580, 0.8888888888888888, 'D', 3, 9, [8]]
[581, 0.8421052631578947, 'G', 3, 9, [0, 8]]
[581, 0.7894736842105263, 'D', 3, 9, [0, 8]]
[582, 0.6666666666666666, 'G', 3, 9, [9]]
[582, 0.7777777777777778, 'D', 3, 9, [9]]
[583, 0.868421052631579, 'G', 3, 9, [0, 9]]
[583, 0.9411764705882353, 'D', 3, 9, [0, 9]]
[584, 0.5555555555555556, 'G', 3, 9, [10]]
[584, 0.5185185185185185, 'D', 3, 9, [10]]
