[500, 6.0, 'G', 2, 6, [0]]
[500, 5.0, 'D', 2, 6, [0]]
[501, 5.0, 'G', 2, 6, [0, 0]]
[501, 6.0, 'D', 2, 6, [0, 0]]
[502, 6.0, 'G', 2, 6, [1]]
[502, 6.0, 'D', 2, 6, [1]]
[503, 5.0, 'G', 2, 6, [0, 1]]
[503, 6.0, 'D', 2, 6, [0, 1]]
[504, 12.0, 'G', 2, 6, [2]]
[504, 10.0, 'D', 2, 6, [2]]
[505, 9.0, 'G', 2, 6, [0, 2]]
[505, 8.0, 'D', 2, 6, [0, 2]]
[506, 12.0, 'G', 2, 6, [3]]
[506, 12.0, 'D', 2, 6, [3]]
[507, 9.0, 'G', 2, 6, [0, 3]]
[507, 9.0, 'D', 2, 6, [0, 3]]
[508, 12.0, 'G', 2, 6, [4]]
[508, 12.0, 'D', 2, 6, [4]]
[509, 9.0, 'G', 2, 6, [0, 4]]
[509, 9.0, 'D', 2, 6, [0, 4]]
[510, 8.0, 'G', 2, 6, [5]]
[510, 12.0, 'D', 2, 6, [5]]
[511, 7.0, 'G', 2, 6, [0, 5]]
[511, 6.0, 'D', 2, 6, [0, 5]]
[512, 12.0, 'G', 2, 6, [6]]
[512, 12.0, 'D', 2, 6, [6]]
[513, 9.0, 'G', 2, 6, [0, 6]]
[513, 9.0, 'D', 2, 6, [0, 6]]
[514, 8.0, 'G', 2, 6, [7]]
[514, 10.0, 'D', 2, 6, [7]]
[515, 7.0, 'G', 2, 6, [0, 7]]
[515, 9.0, 'D', 2, 6, [0, 7]]
[516, 15.0, 'G', 2, 6, [8]]
[516, 18.0, 'D', 2, 6, [8]]
[517, 12.0, 'G', 2, 6, [0, 8]]
[517, 12.0, 'D', 2, 6, [0, 8]]
[518, 15.0, 'G', 2, 6, [9]]
[518, 15.0, 'D', 2, 6, [9]]
[519, 11.0, 'G', 2, 6, [0, 9]]
[519, 12.0, 'D', 2, 6, [0, 9]]
[520, 13.0, 'G', 2, 6, [10]]
[520, 15.0, 'D', 2, 6, [10]]
[521, 8.0, 'G', 2, 6, [0, 10]]
[521, 10.0, 'D', 2, 6, [0, 10]]
[522, 18.0, 'G', 2, 6, [11]]
[522, 15.0, 'D', 2, 6, [11]]
[523, 12.0, 'G', 2, 6, [0, 11]]
[523, 12.0, 'D', 2, 6, [0, 11]]
[524, 12.0, 'G', 2, 6, [12]]
[524, 15.0, 'D', 2, 6, [12]]
[525, 11.0, 'G', 2, 6, [0, 12]]
[525, 10.5, 'D', 2, 6, [0, 12]]
[526, 12.0, 'G', 2, 6, [13]]
[526, 15.0, 'D', 2, 6, [13]]
[527, 9.0, 'G', 2, 6, [0, 13]]
[527, 10.0, 'D', 2, 6, [0, 13]]
[528, 13.0, 'G', 2, 6, [14]]
[528, 15.0, 'D', 2, 6, [14]]
[529, 12.0, 'G', 2, 6, [0, 14]]
[529, 11.0, 'D', 2, 6, [0, 14]]
[530, 11.0, 'G', 2, 6, [15]]
[530, 14.0, 'D', 2, 6, [15]]
[531, 9.0, 'G', 2, 6, [0, 15]]
[531, 7.0, 'D', 2, 6, [0, 15]]
[532, 7.0, 'G', 2, 8, [0]]
[532, 7.0, 'D', 2, 8, [0]]
[533, 7.0, 'G', 2, 8, [0, 0]]
[533, 6.0, 'D', 2, 8, [0, 0]]
[534, 7.0, 'G', 2, 8, [1]]
[534, 7.0, 'D', 2, 8, [1]]
