0.000000000000000000e+00,2.900000000000000000e+01
1.000000000000000000e+00,1.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.200000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.700000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
0.000000000000000000e+00,6.100000000000000000e+01
0.000000000000000000e+00,1.090000000000000000e+02
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
1.000000000000000000e+00,5.900000000000000000e+01
